Unkown,DATABASE_NAME,USER_NAME,SESSION_ID,PLAN_ID,TOTAL_SECONDS,SNIPPETS,THROUGH_PUT_ROWS,THROUGH_PUT_SIZE,SQL_TEXT_TYPE,SQL_TEXT_HASH,newline,Clusters
132261,CDRSP,OPERATOR,8532489,10560121,0,1,0,0,External,1311271702,NA,4
132266,CDRSP,OPERATOR,8506789,10554424,0,1,0,0,External,587984871,NA,4
132268,CDRSP,OPERATOR,8503225,10549799,0,1,0,0,External,618495508,NA,4
132286,MBW_BSS,MBW_BSS_AIUSER,8462553,10497146,13,2,84899,8236366,External,1175795218,NA,4
132311,MI_MARTS,MI_MARTS_ETLUSER,8442825,10475358,0,1,0,0,External,1799178173,NA,4
132312,MI_MARTS,MI_MARTS_ETLUSER,8443067,10475664,1,2,1,24,External,784918617,NA,4
132314,MI_MARTS,MI_MARTS_ETLUSER,8443154,10475746,0,1,0,0,External,1507655796,NA,4
132315,MI_MARTS,MI_MARTS_ETLUSER,8443269,10475845,1,1,0,0,External,1799178173,NA,4
132316,MI_MARTS,MI_MARTS_ETLUSER,8438961,10468704,1,1,676,5408,External,57890307,NA,4
132324,MI_MARTS,MI_MARTS_ETLUSER,8465629,10500198,1,1,1,8,External,1953664530,NA,4
132325,MBW_STAGE,MBW_ETLUSER,8601177,10622237,0,1,0,0,External,593691875,NA,4
132326,MI_MARTS,MI_MARTS_ETLUSER,8553060,10564105,0,1,0,0,External,1266354986,NA,4
132327,MI_MARTS,MI_MARTS_ETLUSER,8552084,10563954,0,1,0,0,External,694699259,NA,4
132329,MI_MARTS,MI_MARTS_ETLUSER,8518481,10557278,1,3,1,12,External,461519799,NA,4
132330,MI_MARTS,MI_MARTS_ETLUSER,8515997,10556913,0,1,0,0,External,357219973,NA,4
132331,MI_MARTS,MI_MARTS_ETLUSER,8554234,10564225,0,1,0,0,External,694699259,NA,4
132333,MI_MARTS,MI_MARTS_ETLUSER,8601718,10622786,2,4,1,6,External,433826128,NA,4
132334,MI_MARTS,MI_MARTS_ETLUSER,8601681,10622774,2,5,0,0,External,1848685513,NA,4
132337,MI_MARTS,MI_MARTS_ETLUSER,8515957,10556887,0,1,0,0,External,1234188110,NA,4
132341,MI_MARTS,MI_MARTS_ETLUSER,8551482,10563796,0,1,0,0,External,1419070451,NA,4
132343,MI_MARTS,MI_MARTS_ETLUSER,8614649,10637102,2,11,1601,247450,External,556463825,NA,4
132344,MI_MARTS,MI_MARTS_ETLUSER,8614820,10637259,0,1,0,0,External,1724891544,NA,4
132351,CDRSP,OPERATOR,8585078,10599657,0,1,0,0,External,399992278,NA,4
132359,MI_MARTS,MI_MARTS_ETLUSER,8445343,10478236,0,1,0,0,External,1724891544,NA,4
132360,MI_MARTS,MI_MARTS_ETLUSER,8445553,10478508,0,1,0,0,External,1799178173,NA,4
132362,MI_MARTS,MI_MARTS_ETLUSER,8443267,10475843,1,1,0,0,External,1799178173,NA,4
132363,MI_MARTS,MI_MARTS_ETLUSER,8443147,10475736,0,1,0,0,External,1799178173,NA,4
132366,MI_MARTS,MI_MARTS_ETLUSER,8442759,10475276,0,1,0,0,External,1266354986,NA,4
132367,MI_MARTS,MI_MARTS_ETLUSER,8443385,10475947,0,1,0,0,External,694699259,NA,4
132368,MI_MARTS,MI_MARTS_ETLUSER,8443289,10475858,0,1,0,0,External,1266354986,NA,4
132370,MI_MARTS,MI_MARTS_ETLUSER,8447772,10481168,0,1,0,0,External,694699259,NA,4
132372,MI_MARTS,MI_MARTS_ETLUSER,8601281,10622357,0,1,0,0,External,357219973,NA,4
132373,MI_MARTS,MI_MARTS_ETLUSER,8601999,10623067,0,1,0,0,External,694699259,NA,4
132374,MI_MARTS,MI_MARTS_ETLUSER,8602725,10623845,0,2,0,0,External,784918617,NA,4
132375,MI_MARTS,MI_MARTS_ETLUSER,8602620,10623730,2,5,0,0,External,181613733,NA,4
132381,MI_MARTS,MI_MARTS_ETLUSER,8554509,10564287,0,1,0,0,External,1812158834,NA,4
132384,MI_MARTS,MI_MARTS_ETLUSER,8552193,10563977,0,1,0,0,External,2083172141,NA,4
132386,MI_MARTS,MI_MARTS_ETLUSER,8547607,10563119,0,1,0,0,External,1234188110,NA,4
132388,MI_MARTS,MI_MARTS_ETLUSER,8553393,10564162,0,1,0,0,External,1507655796,NA,4
132389,MI_MARTS,MI_MARTS_ETLUSER,8551514,10563822,1,1,2945,47120,External,1266354986,NA,4
132394,MI_MARTS,MI_MARTS_ETLUSER,8476009,10511492,0,1,0,0,External,10707727,NA,4
132399,MI_MARTS,MI_MARTS_ETLUSER,8462517,10497071,1,1,1,16,External,1724891544,NA,4
132401,MI_MARTS,MI_MARTS_ETLUSER,8463117,10497674,2,3,1,6,External,1113474797,NA,4
132402,MI_MARTS,MI_MARTS_ETLUSER,8463166,10497707,0,2,0,0,External,784918617,NA,4
132408,MI_MARTS,MI_MARTS_ETLUSER,8516005,10556919,0,1,0,0,External,357219973,NA,4
132418,VMB,VMB_ETLUSER,8422170,10450004,1,1,0,0,External,1252988534,NA,4
132419,VMB_STAGE,VMB_ETLUSER,8422488,10450304,0,1,0,0,External,1953664530,NA,4
132420,VMB_STAGE,VMB_ETLUSER,8422439,10450247,0,1,0,0,External,1953664530,NA,4
132422,VMB_STAGE,VMB_ETLUSER,8427039,10455186,0,1,0,0,External,1953664530,NA,4
132428,VMB,VMB_ETLUSER,8424652,10452665,4,7,6935,790877,External,1661999122,NA,4
132431,CDRSP,OPERATOR,8437554,10467192,0,1,0,0,External,1604467165,NA,4
132435,CDRSP,OPERATOR,8428355,10456542,0,1,0,0,External,1473255046,NA,4
132440,CDRSP,OPERATOR,8431608,10460264,0,1,0,0,External,1479178828,NA,4
132453,MI_MARTS,MI_MARTS_ETLUSER,8527482,10558659,0,1,0,0,External,1223117059,NA,4
132455,MI_MARTS,MI_MARTS_ETLUSER,8553959,10564206,0,1,0,0,External,694699259,NA,4
132458,MI_MARTS,MI_MARTS_ETLUSER,8558500,10565818,0,1,0,0,External,1799178173,NA,4
132459,MI_MARTS,MI_MARTS_ETLUSER,8551877,10563918,0,1,0,0,External,2083172141,NA,4
132460,MI_MARTS,MI_MARTS_ETLUSER,8551650,10563878,2,1,0,0,External,1473503720,NA,4
132461,MI_MARTS,MI_MARTS_ETLUSER,8548633,10563293,0,2,0,0,External,784918617,NA,4
132465,MI_MARTS,MI_MARTS_ETLUSER,8602585,10623690,1,1,1,12,External,1507655796,NA,4
132487,CDRSP,OPERATOR,8564393,10573693,1,1,0,0,External,261005181,NA,4
132491,CDRSP,OPERATOR,8588158,10604646,0,1,0,0,External,311371394,NA,4
132514,CDRSP,OPERATOR,8595876,10615084,0,1,0,0,External,1287396006,NA,4
132533,CDRSP,OPERATOR,8577415,10588844,0,1,0,0,External,1473255046,NA,4
132542,CDRSP,OPERATOR,8589053,10605986,0,1,0,0,External,325979628,NA,4
132543,CDRSP,OPERATOR,8591066,10609406,0,1,0,0,External,1443392530,NA,4
132558,CDRSP,OPERATOR,8589109,10606070,0,1,0,0,External,2044026317,NA,4
132564,CDRSP,OPERATOR,8586567,10602816,0,1,0,0,External,1604467165,NA,4
132572,CDRSP,OPERATOR,8583814,10597223,0,1,0,0,External,1604467165,NA,4
132582,CDRSP,OPERATOR,8514709,10556684,1,1,0,0,External,203107924,NA,4
132587,MI_MARTS,MI_MARTS_ETLUSER,8552313,10563992,0,2,0,0,External,784918617,NA,4
132589,MI_MARTS,MI_MARTS_ETLUSER,8548733,10563297,0,1,0,0,External,1507655796,NA,4
132590,MI_MARTS,MI_MARTS_ETLUSER,8553777,10564194,0,1,0,0,External,1799178173,NA,4
132591,MI_MARTS,MI_MARTS_ETLUSER,8515997,10556913,0,1,0,0,External,357219973,NA,4
132592,MI_MARTS,MI_MARTS_ETLUSER,8518321,10557222,0,1,0,0,External,1507655796,NA,4
132594,MI_MARTS,MI_MARTS_ETLUSER,8558570,10565891,169,1,186767,49004117,External,451964462,NA,1
132607,MBW_BSS,MBW_BSS_SQFUSER,8563740,10572700,0,1,0,0,External,1155276020,NA,4
132611,VMB,VMB_HDUSER,8494414,10538564,4,1,0,16,External,753637958,NA,4
132612,VMB,VMB_ETLUSER,8494953,10539106,0,3,0,0,External,131021098,NA,4
132622,VMB_STAGE,VMB_ETLUSER,8562484,10571017,0,1,0,0,External,1953664530,NA,4
132631,VMB_STAGE,VMB_SQFUSER,8435289,10464393,0,2,0,0,External,720324740,NA,4
132647,VMB_STAGE,VMB_ETLUSER,8454480,10488381,15,4,2,341,External,1206231640,NA,4
132648,VMB_STAGE,VMB_ETLUSER,8460528,10495147,1,1,1,4,External,1953664530,NA,4
132650,VMB_STAGE,VMB_ETLUSER,8469738,10504920,1,2,11361,1912672,External,1932076023,NA,4
132652,VMB_STAGE,VMB_ETLUSER,8468704,10503828,1,2,0,0,External,351517856,NA,4
132658,VMB,VMB_ETLUSER,8454255,10488135,633,1,49865,9778766,External,982816392,NA,4
132667,CDRSP,OPERATOR,8569132,10580979,0,1,0,0,External,238341908,NA,4
132673,CDRSP,OPERATOR,8454287,10488169,1,1,0,0,External,1604467165,NA,4
132676,CDRSP,OPERATOR,8431566,10460221,1,1,0,0,External,1651683845,NA,4
132686,MI_MARTS,MI_MARTS_ETLUSER,8465894,10500580,0,1,0,0,External,1266354986,NA,4
132687,MI_MARTS,MI_MARTS_ETLUSER,8464622,10499041,1,1,1,84,External,357219973,NA,4
132693,MI_MARTS,MI_MARTS_ETLUSER,8463058,10497600,0,1,0,0,External,1507655796,NA,4
132696,MI_MARTS,MI_MARTS_ETLUSER,8444013,10476476,0,1,0,0,External,1266354986,NA,4
132699,MI_MARTS,MI_MARTS_ETLUSER,8437714,10467374,0,1,0,0,External,694699259,NA,4
132702,MI_MARTS,MI_MARTS_ETLUSER,8442836,10475371,0,1,0,0,External,1507655796,NA,4
132703,MI_MARTS,MI_MARTS_ETLUSER,8466627,10501700,289,16,109310,7433100,External,1466636192,NA,4
132704,MI_MARTS,MI_MARTS_ETLUSER,8467550,10502768,0,1,0,0,External,694699259,NA,4
132706,MI_MARTS,MI_MARTS_ETLUSER,8467966,10503243,0,1,0,0,External,694699259,NA,4
132707,MI_MARTS,MI_MARTS_ETLUSER,8466608,10501646,2,1,1,4,External,694699259,NA,4
132756,MBW_BSS,MBW_BSS_SQFUSER,8431315,10460016,1,1,9880,1168352,External,949491233,NA,4
132771,MI_MARTS,MI_MARTS_ETLUSER,8466913,10502064,0,2,0,0,External,784918617,NA,4
132774,MI_MARTS,MI_MARTS_ETLUSER,8435028,10464131,1,2,0,0,External,414908999,NA,4
132775,MI_MARTS,MI_MARTS_ETLUSER,8435109,10464206,1,2,1,32,External,1439958876,NA,4
132776,MI_MARTS,MI_MARTS_ETLUSER,8467051,10502230,41,28,19434,5061970,External,242610558,NA,4
132781,MI_MARTS,MI_MARTS_ETLUSER,8463340,10497879,0,1,0,0,External,694699259,NA,4
132782,MI_MARTS,MI_MARTS_ETLUSER,8439649,10470892,0,1,0,0,External,1051630807,NA,4
132786,MI_MARTS,MI_MARTS_ETLUSER,8442450,10474953,0,1,0,0,External,1799178173,NA,4
132787,MI_MARTS,MI_MARTS_ETLUSER,8442776,10475300,0,1,0,0,External,357219973,NA,4
132788,MI_MARTS,MI_MARTS_ETLUSER,8442795,10475324,0,1,0,0,External,357219973,NA,4
132789,MI_MARTS,MI_MARTS_ETLUSER,8448067,10481419,1,2,1,28,External,1439958876,NA,4
132790,MI_MARTS,MI_MARTS_ETLUSER,8444242,10476743,0,1,0,0,External,1885231197,NA,4
132791,MI_MARTS,MI_MARTS_ETLUSER,8444104,10476583,5,1,107,5521,External,1084300072,NA,4
132794,MI_MARTS,MI_MARTS_ETLUSER,8443929,10476422,2,1,0,0,External,1799178173,NA,4
132795,MI_MARTS,MI_MARTS_ETLUSER,8444071,10476539,3,1,743528,32715232,External,1922369489,NA,1
132796,MI_MARTS,MI_MARTS_ETLUSER,8444278,10476790,1,4,0,0,External,1180431,NA,4
132797,MI_MARTS,MI_MARTS_ETLUSER,8444102,10476582,5,1,103,4562,External,335609515,NA,4
132798,MI_MARTS,MI_MARTS_ETLUSER,8444010,10476472,0,1,0,0,External,1266354986,NA,4
132806,MI_MARTS,MI_MARTS_ETLUSER,8553396,10564161,0,1,0,0,External,1419070451,NA,4
132807,MI_MARTS,MI_MARTS_ETLUSER,8552205,10563984,0,1,0,0,External,694699259,NA,4
132815,CDRSP,OPERATOR,8477342,10513162,0,1,0,0,External,290215330,NA,4
132823,CDRSP,OPERATOR,8599122,10619420,0,1,0,0,External,786322050,NA,4
132834,MI_MARTS,MI_MARTS_ETLUSER,8437686,10467332,0,1,0,0,External,357219973,NA,4
132841,MI_MARTS,MI_MARTS_ETLUSER,8444384,10476899,1,1,1,8,External,694699259,NA,4
132842,MI_MARTS,MI_MARTS_ETLUSER,8444450,10476993,3,2,0,8,External,784918617,NA,4
132856,CDRSP,OPERATOR,8444963,10477645,0,1,0,0,External,1893056594,NA,4
132860,CDRSP,OPERATOR,8457355,10491480,0,1,0,0,External,298026413,NA,4
132874,MBW_BSS,MBW_BSS_SQFUSER,8564129,10573353,1,1,1,28,External,1083612270,NA,4
132877,MBW_BSS_STAGE,MBW_BSS_AIUSER,8566568,10577212,1,3,0,0,External,1545910709,NA,4
132881,MI_MARTS,MI_MARTS_ETLUSER,8525902,10558296,0,2,0,0,External,784918617,NA,4
132883,MI_MARTS,MI_MARTS_ETLUSER,8552095,10563956,0,1,0,0,External,1724891544,NA,4
132885,MI_MARTS,MI_MARTS_ETLUSER,8547580,10563106,0,1,0,0,External,1799178173,NA,4
132888,MI_MARTS,MI_MARTS_ETLUSER,8515845,10556853,0,1,0,0,External,619095995,NA,4
132894,MI_MARTS,MI_MARTS_ETLUSER,8602059,10623127,0,1,0,0,External,1419070451,NA,4
132896,MI_MARTS,MI_MARTS_ETLUSER,8601838,10622895,0,1,0,0,External,694699259,NA,4
132897,MI_MARTS,MI_MARTS_ETLUSER,8609636,10631589,0,4,0,0,External,1223990302,NA,4
132898,CDRSP,OPERATOR,8488441,10530212,1,1,0,0,External,1893056594,NA,4
132914,MBW_BSS,MBW_BSS_SQFUSER,8496735,10541557,1,1,38359,8496284,External,101183961,NA,4
132916,MI_MARTS,MI_MARTS_ETLUSER,8601496,10622531,0,1,0,0,External,1419070451,NA,4
132918,MI_MARTS,MI_MARTS_ETLUSER,8601694,10622724,0,1,0,0,External,694699259,NA,4
132920,MI_MARTS,MI_MARTS_ETLUSER,8554818,10564379,0,1,0,0,External,2083172141,NA,4
132921,MI_MARTS,MI_MARTS_ETLUSER,8551611,10563846,2,5,18,784,External,1047033297,NA,4
132925,MI_MARTS,MI_MARTS_ETLUSER,8467269,10502482,1,1,49,1176,External,2112363888,NA,4
132927,MI_MARTS,MI_MARTS_ETLUSER,8467359,10502563,0,1,0,0,External,1799178173,NA,4
132928,MI_MARTS,MI_MARTS_ETLUSER,8553490,10564172,1,2,59,1180,External,1799388629,NA,4
132932,MI_MARTS,MI_MARTS_ETLUSER,8602612,10623716,0,1,0,0,External,357219973,NA,4
132934,VMB_STAGE,VMB_ETLUSER,8469258,10504389,0,1,0,0,External,1953664530,NA,4
132938,VMB_STAGE,VMB_ETLUSER,8562058,10570490,0,1,0,0,External,1953664530,NA,4
132944,VMB,VMB_ETLUSER,8498239,10544060,1,2,1,76,External,2105379952,NA,4
132945,VMB,VMB_ETLUSER,8498779,10544893,0,1,0,0,External,1194350090,NA,4
132959,VMB,VMB_ETLUSER,8422650,10450471,2,5,14,1510,External,1578488936,NA,4
132962,VMB_STAGE,VMB_ETLUSER,8421628,10449441,0,1,0,0,External,1953664530,NA,4
132974,VMB_STAGE,VMB_HDUSER,8432122,10461087,0,1,0,0,External,1264898931,NA,4
132983,VMB_STAGE,VMB_SQFUSER,8427437,10455613,0,2,0,0,External,720324740,NA,4
132988,CDRSP,OPERATOR,8590884,10609130,0,1,0,0,External,1108671432,NA,4
133007,MI_MARTS,MI_MARTS_ETLUSER,8614623,10637082,0,1,0,0,External,1507655796,NA,4
133009,MI_MARTS,MI_MARTS_ETLUSER,8601282,10622358,0,1,0,0,External,357219973,NA,4
133014,MI_MARTS,MI_MARTS_ETLUSER,8553491,10564168,0,1,0,0,External,1419070451,NA,4
133016,MI_MARTS,MI_MARTS_ETLUSER,8553406,10564163,0,1,0,0,External,1234188110,NA,4
133018,MI_MARTS,MI_MARTS_ETLUSER,8519564,10557434,0,1,0,0,External,1507655796,NA,4
133019,MI_MARTS,MI_MARTS_ETLUSER,8519598,10557450,0,1,0,0,External,357219973,NA,4
133020,MI_MARTS,MI_MARTS_ETLUSER,8516676,10557058,0,2,0,0,External,784918617,NA,4
133022,MI_MARTS,MI_MARTS_ETLUSER,8547589,10563109,1,1,0,0,External,1799178173,NA,4
133023,MI_MARTS,MI_MARTS_ETLUSER,8553040,10564101,0,1,0,0,External,1799178173,NA,4
133041,VMB_STAGE,VMB_ETLUSER,8426114,10454203,1,1,1,4,External,1953664530,NA,4
133050,VMB,VMB_ETLUSER,8475133,10510581,1,1,1190,23800,External,1926607894,NA,4
133065,MI_MARTS,MI_MARTS_ETLUSER,8424712,10452725,0,1,0,0,External,694699259,NA,4
133068,CDRSP,OPERATOR,8428403,10456645,0,1,0,0,External,238341908,NA,4
133076,CDRSP,OPERATOR,8431742,10460497,0,1,0,0,External,1604467165,NA,4
133077,CDRSP,OPERATOR,8431221,10459850,0,1,0,0,External,1070929082,NA,4
133081,CDRSP,OPERATOR,8426707,10454808,0,1,0,0,External,1850679802,NA,4
133091,MI_MARTS,MI_MARTS_ETLUSER,8515924,10556871,0,1,0,0,External,1799178173,NA,4
133092,MI_MARTS,MI_MARTS_ETLUSER,8552003,10563944,1,2,1,44,External,1837211643,NA,4
133094,MI_MARTS,MI_MARTS_ETLUSER,8548727,10563295,1,1,0,0,External,1799178173,NA,4
133095,MI_MARTS,MI_MARTS_ETLUSER,8553396,10564161,0,1,0,0,External,1419070451,NA,4
133098,MI_MARTS,MI_MARTS_ETLUSER,8601250,10622318,0,1,0,0,External,1234188110,NA,4
133099,MI_MARTS,MI_MARTS_ETLUSER,8609690,10631712,1,4,1,12,External,1118409772,NA,4
133100,MI_MARTS,MI_MARTS_ETLUSER,8551880,10563922,0,2,0,0,External,1938873307,NA,4
133101,MI_MARTS,MI_MARTS_ETLUSER,8438868,10468542,0,1,0,0,External,1507655796,NA,4
133105,MI_MARTS,MI_MARTS_ETLUSER,8445508,10478453,0,2,0,0,External,784918617,NA,4
133106,MI_MARTS,MI_MARTS_ETLUSER,8445984,10479155,9,4,0,1,External,878538236,NA,4
133109,MI_MARTS,MI_MARTS_ETLUSER,8464791,10499202,0,1,0,0,External,1507655796,NA,4
133110,MI_MARTS,MI_MARTS_ETLUSER,8464624,10499061,28,27,125,25906,External,186011138,NA,4
133111,MI_MARTS,MI_MARTS_ETLUSER,8462344,10496892,0,1,0,0,External,1266354986,NA,4
133112,MI_MARTS,MI_MARTS_ETLUSER,8462781,10497381,1,4,1,12,External,1474361592,NA,4
133115,MI_MARTS,MI_MARTS_ETLUSER,8464691,10499098,0,1,0,0,External,1223117059,NA,4
133116,MI_MARTS,MI_MARTS_ETLUSER,8465579,10500142,0,1,0,0,External,1507655796,NA,4
133118,MI_MARTS,MI_MARTS_ETLUSER,8467406,10502600,0,1,0,0,External,1419070451,NA,4
133119,MI_MARTS,MI_MARTS_ETLUSER,8466655,10501720,8,1,378,9078,External,70181028,NA,4
133120,MI_MARTS,MI_MARTS_ETLUSER,8467545,10502761,0,1,0,0,External,1419070451,NA,4
133122,MI_MARTS,MI_MARTS_ETLUSER,8467869,10503155,0,1,0,0,External,1419070451,NA,4
133125,MARKETING,MARKETING_ETLUSER,8489890,10532512,1,1,1,8,External,1953664530,NA,4
133127,MARKETING,MARKETING_ETLUSER,8491902,10535186,1,2,19672,4487156,External,1360401074,NA,4
133128,MARKETING,MARKETING_ETLUSER,8491063,10533930,2,4,1,6,External,791408303,NA,4
133135,KPI,KPI_AIUSER,8465212,10499675,1,1,1,12,External,352741819,NA,4
133138,MARKETING,MARKETING_ETLUSER,8475206,10510672,0,1,0,0,External,272141641,NA,4
133141,MARKETING,MARKETING_ETLUSER,8471861,10507135,0,1,0,0,External,2011428679,NA,4
133143,MARKETING,MARKETING_ETLUSER,8502602,10548813,0,1,0,0,External,2011428679,NA,4
133144,MARKETING,MARKETING_ETLUSER,8555626,10564676,0,1,0,0,External,1096289634,NA,4
133146,MARKETING,MARKETING_ETLUSER,8473759,10509213,0,1,0,0,External,245829888,NA,4
133147,MARKETING,MARKETING_ETLUSER,8473920,10509367,0,1,0,0,External,146299560,NA,4
133148,MARKETING,MARKETING_ETLUSER,8472572,10507897,2,4,1,6,External,1338457202,NA,4
133149,MARKETING,MARKETING_ETLUSER,8473059,10508441,1,4,1,12,External,1338457202,NA,4
133150,MARKETING,MARKETING_ETLUSER,8473043,10508424,0,1,0,0,External,1939974042,NA,4
133153,MARKETING,MARKETING_ETLUSER,8502033,10547975,9,4,7713,6184868,External,820118609,NA,4
133167,MARKETING,MARKETING_ETLUSER,8487315,10527946,1,1,1,8,External,245829888,NA,4
133169,MARKETING,MARKETING_ETLUSER,8502434,10548580,0,2,0,0,External,1362747851,NA,4
133172,MARKETING,MARKETING_ETLUSER,8487061,10527484,0,2,0,0,External,1681836354,NA,4
133175,MARKETING,MARKETING_ETLUSER,8481224,10518796,0,2,0,0,External,1621377572,NA,4
133176,MARKETING,MARKETING_ETLUSER,8482270,10520324,0,1,0,0,External,245829888,NA,4
133177,MARKETING,MARKETING_ETLUSER,8476401,10511973,0,2,0,0,External,1907071508,NA,4
133178,MARKETING,MARKETING_ETLUSER,8478469,10514664,0,2,0,0,External,905772001,NA,4
133180,MARKETING,MARKETING_ETLUSER,8482528,10520802,0,1,0,0,External,2011428679,NA,4
133182,CDRSP,OPERATOR,8523954,10558159,0,1,0,0,External,535276540,NA,4
133183,CDRSP,OPERATOR,8529117,10559001,0,1,0,0,External,1651683845,NA,4
133187,CDRSP,OPERATOR,8543016,10562226,0,1,0,0,External,1289207095,NA,4
133194,CDRSP,OPERATOR,8567240,10578013,1,1,0,0,External,1604467165,NA,4
133198,CDRSP,OPERATOR,8487138,10527611,0,1,0,0,External,587984871,NA,4
133210,CDRSP,OPERATOR,8608651,10630291,0,1,0,0,External,750634506,NA,4
133216,CDRSP,OPERATOR,8610068,10632022,0,1,0,0,External,1473255046,NA,4
133217,CDRSP,OPERATOR,8609262,10631033,0,1,0,0,External,1300894051,NA,4
133245,MBW_BSS,MBW_BSS_SQFUSER,8580289,10592140,1,1,1,28,External,1514779051,NA,4
133247,MARKETING,MARKETING_ETLUSER,8473201,10508587,0,1,0,0,External,1939974042,NA,4
133249,MARKETING,MARKETING_ETLUSER,8474649,10510071,0,4,0,0,External,297925224,NA,4
133250,MARKETING,MARKETING_ETLUSER,8474768,10510183,0,1,0,0,External,1953664530,NA,4
133251,MARKETING,MARKETING_ETLUSER,8474326,10509804,0,1,0,0,External,1829785887,NA,4
133261,MARKETING,MARKETING_ETLUSER,8472858,10508230,0,1,0,0,External,272141641,NA,4
133263,MARKETING,MARKETING_ETLUSER,8474636,10510059,0,2,0,0,External,1907071508,NA,4
133266,MARKETING,MARKETING_ETLUSER,8474096,10509568,0,1,0,0,External,1096289634,NA,4
133270,MARKETING,MARKETING_ETLUSER,8465383,10499882,0,1,0,0,External,146299560,NA,4
133273,MARKETING,MARKETING_ETLUSER,8472018,10507252,0,1,0,0,External,2011428679,NA,4
133275,MARKETING,MARKETING_ETLUSER,8473193,10508580,0,1,0,0,External,2011428679,NA,4
133279,MARKETING,MARKETING_ETLUSER,8473439,10508819,0,1,0,0,External,245829888,NA,4
133281,MARKETING,MARKETING_ETLUSER,8472498,10507772,0,1,0,0,External,146299560,NA,4
133333,MBW_BSS,MBW_BSS_AIUSER,8454438,10488321,0,1,0,0,External,147928309,NA,4
133334,MI_MARTS,MI_MARTS_ETLUSER,8447830,10481220,0,1,0,0,External,1419070451,NA,4
133335,MI_MARTS,MI_MARTS_ETLUSER,8450850,10484766,1,2,1,24,External,784918617,NA,4
133336,MI_MARTS,MI_MARTS_ETLUSER,8450976,10484905,8,4,0,0,External,1103947698,NA,4
133337,MI_MARTS,MI_MARTS_ETLUSER,8442855,10475375,0,1,0,0,External,1266354986,NA,4
133345,MBW_BSS,MBW_BSS_ETLUSER,8471600,10506879,204,59,2,935,External,1890335207,NA,2
133374,MI_MARTS,MI_MARTS_ETLUSER,8552903,10564088,0,2,0,0,External,784918617,NA,4
133377,MI_MARTS,MI_MARTS_ETLUSER,8463212,10497729,1,1,1,8,External,694699259,NA,4
133378,MI_MARTS,MI_MARTS_ETLUSER,8464624,10499061,28,27,125,25906,External,186011138,NA,4
133380,MI_MARTS,MI_MARTS_ETLUSER,8467503,10502728,0,2,0,0,External,784918617,NA,4
133383,CDRSP,OPERATOR,8597966,10617846,0,1,0,0,External,1974780629,NA,4
133390,CDRSP,OPERATOR,8596199,10615550,0,1,0,0,External,517250875,NA,4
133393,CDRSP,OPERATOR,8591076,10609416,0,1,0,0,External,1604467165,NA,4
133417,CDRSP,OPERATOR,8492561,10536274,1,1,0,0,External,1692411815,NA,4
133420,CDRSP,OPERATOR,8486932,10527202,1,1,0,0,External,1151524836,NA,4
133421,CDRSP,OPERATOR,8485229,10524902,0,1,0,0,External,1822090436,NA,4
133427,CDRSP,OPERATOR,8484068,10522902,0,1,0,0,External,56378419,NA,4
133430,CDRSP,OPERATOR,8480337,10517405,1,1,0,0,External,1850679802,NA,4
133433,CDRSP,OPERATOR,8482184,10520123,0,1,0,0,External,915575256,NA,4
133492,CDRSP,OPERATOR,8503342,10550018,0,1,0,0,External,1553160383,NA,4
133504,CDRSP,OPERATOR,8574785,10586605,3,1,0,0,External,1604467165,NA,4
133527,CDRSP,OPERATOR,8578224,10589842,32,1,0,0,External,1670296179,NA,4
133539,MBW_BSS,MBW_BSS_AIUSER,8451188,10485134,0,1,0,0,External,2034199744,NA,4
133541,MI_MARTS,MI_MARTS_ETLUSER,8424653,10452655,0,1,0,0,External,694699259,NA,4
133543,MI_MARTS,MI_MARTS_ETLUSER,8443880,10476353,4,2,0,6,External,784918617,NA,4
133544,MI_MARTS,MI_MARTS_ETLUSER,8443949,10476430,1,1,0,0,External,1799178173,NA,4
133546,MI_MARTS,MI_MARTS_ETLUSER,8444322,10476834,1,1,1,8,External,694699259,NA,4
133550,CDRSP,OPERATOR,8432978,10462116,0,1,0,0,External,1473255046,NA,4
133552,CDRSP,OPERATOR,8425109,10453185,0,1,0,0,External,392948132,NA,4
133564,CDRSP,OPERATOR,8460145,10494660,0,1,0,0,External,1692411815,NA,4
133579,CDRSP,OPERATOR,8428675,10456974,0,1,0,0,External,325979628,NA,4
133589,CDRSP,OPERATOR,8441919,10474540,0,1,0,0,External,1311271702,NA,4
133600,CDRSP,OPERATOR,8424162,10452068,0,1,0,0,External,1227944611,NA,4
133604,CDRSP,OPERATOR,8494462,10538620,3,1,0,0,External,1473255046,NA,4
133611,CDRSP,OPERATOR,8488305,10529984,2,1,0,0,External,957113900,NA,4
133613,CDRSP,OPERATOR,8487202,10527709,0,1,0,0,External,1183582040,NA,4
133632,CDRSP,OPERATOR,8573173,10585177,1,1,0,0,External,285637166,NA,4
133633,CDRSP,OPERATOR,8573412,10585631,2,1,0,0,External,1533143734,NA,4
133644,CDRSP,OPERATOR,8593691,10612382,0,1,0,0,External,343188332,NA,4
133651,CDRSP,OPERATOR,8542609,10562007,0,1,0,0,External,1604467165,NA,4
133657,CDRSP,OPERATOR,8565249,10575116,0,1,0,0,External,1167937962,NA,4
